drenched	0.302	0.361	0.388
dress	0.760	0.300	0.345
dried	0.427	0.260	0.385
drift	0.316	0.520	0.375
drifted	0.312	0.542	0.310
drifter	0.449	0.512	0.391
drill	0.250	0.602	0.573
drink	0.650	0.552	0.474
drinking	0.562	0.459	0.317
drinks	0.729	0.656	0.412
drip	0.392	0.193	0.175
dripping	0.302	0.257	0.267
drive	0.625	0.689	0.713
drivel	0.398	0.469	0.463
driver	0.553	0.538	0.637
droll	0.459	0.573	0.422
drone	0.429	0.686	0.596
drones	0.398	0.577	0.588
drool	0.385	0.398	0.204
droopy	0.438	0.350	0.297
drop	0.479	0.321	0.291
drown	0.071	0.860	0.270
drowsy	0.375	0.180	0.240
drug	0.214	0.790	0.453
drug dealing	0.042	0.843	0.500
drugged	0.102	0.750	0.321
drugs	0.167	0.750	0.368
drugstore	0.490	0.343	0.518
druid	0.517	0.445	0.481
drum	0.615	0.679	0.339
drummer	0.646	0.700	0.564
drumming	0.594	0.750	0.426
drunk	0.194	0.800	0.250
drunk driving	0.073	0.900	0.306
drunken	0.155	0.849	0.250
drunkenness	0.214	0.774	0.336
dry	0.363	0.169	0.311
duality	0.438	0.520	0.503
dub	0.510	0.480	0.387
dubious	0.414	0.480	0.198
duck	0.594	0.337	0.236
ducky	0.520	0.430	0.368
dud	0.167	0.455	0.246
dude	0.809	0.356	0.615
due	0.562	0.340	0.467
duel	0.271	0.696	0.589
duet	0.694	0.693	0.527
duh	0.357	0.461	0.364
duke	0.667	0.440	0.669
dull	0.194	0.120	0.185
dumb	0.188	0.330	0.151
dumbasses	0.316	0.590	0.363
dummy	0.440	0.144	0.250
dump	0.345	0.500	0.370
dumpster	0.229	0.418	0.101
dun	0.458	0.431	0.339
dune	0.459	0.173	0.414
dungeon	0.276	0.608	0.440
dunk	0.406	0.333	0.475
duo	0.510	0.500	0.447
duplex	0.592	0.452	0.467
duplicate	0.521	0.490	0.338
duplicity	0.406	0.500	0.578
durability	0.750	0.398	0.813
duration	0.656	0.370	0.536
dusk	0.532	0.276	0.519
dusky	0.229	0.528	0.324
dust	0.344	0.246	0.241
duster	0.408	0.265	0.296
dusty	0.406	0.294	0.255
dwelling	0.765	0.330	0.481
dying	0.040	0.664	0.422
dyke	0.438	0.396	0.566
dynamic	0.724	0.750	0.836
dynamics	0.745	0.682	0.774
dynamite	0.344	0.860	0.783
dynamo	0.531	0.650	0.593
dynasty	0.725	0.588	0.936
dysfunction	0.156	0.410	0.386
dysfunctional	0.125	0.558	0.307
eagle	0.604	0.594	0.679
ear	0.469	0.216	0.231
earful	0.533	0.462	0.443
earl	0.582	0.461	0.794
early	0.633	0.373	0.426
earnest	0.653	0.380	0.670
earring	0.583	0.520	0.500
earshot	0.552	0.332	0.408
earth	0.750	0.225	0.614
earthling	0.531	0.412	0.570
earthly	0.625	0.318	0.518
earthquake	0.073	0.930	0.812
earthy	0.375	0.413	0.404
ease	0.796	0.385	0.491
easily	0.885	0.279	0.453
east	0.510	0.250	0.317
eastbound	0.541	0.408	0.402
eastern	0.521	0.420	0.480
easy	0.865	0.194	0.373
easygoing	0.823	0.276	0.538
eat	0.731	0.500	0.464
eater	0.459	0.337	0.510
eating	0.847	0.491	0.615
ebb	0.354	0.451	0.404
ebony	0.490	0.317	0.400
ebullient	0.659	0.856	0.746
eccentric	0.531	0.806	0.721
eccentricity	0.408	0.735	0.745
echelon	0.490	0.404	0.425
echo	0.573	0.373	0.345
eclectic	0.646	0.542	0.508
eclipse	0.541	0.469	0.616
ecological	0.885	0.290	0.607
economics	0.625	0.481	0.632
economy	0.583	0.434	0.771
ecosystem	0.729	0.259	0.633
ecstasy	0.796	0.922	0.655
ecstatic	0.875	0.769	0.742
eddy	0.500	0.394	0.350
edge	0.439	0.470	0.468
edgy	0.281	0.895	0.306
edible	0.750	0.425	0.497
edification	0.625	0.481	0.697
edit	0.510	0.410	0.544
editing	0.604	0.404	0.493
edition	0.542	0.455	0.564
education	0.896	0.275	0.840
educational	0.745	0.457	0.764
eeek	0.333	0.490	0.302
eek	0.292	0.529	0.343
eel	0.292	0.564	0.487
eerie	0.265	0.771	0.442
effect	0.570	0.518	0.608
effective	0.844	0.632	0.891
effects	0.470	0.578	0.379
efficiency	0.802	0.509	0.892
effigy	0.510	0.440	0.401
effort	0.698	0.778	0.858
effortless	0.626	0.090	0.352
effusion	0.344	0.730	0.472
egg	0.684	0.241	0.293
eggnog	0.635	0.360	0.259
ego	0.328	0.576	0.593
egotistical	0.156	0.667	0.363
eight	0.540	0.199	0.315
eighteen	0.523	0.340	0.404
eighty	0.500	0.300	0.453
ejaculation	0.615	0.893	0.547
elaborate	0.561	0.367	0.680
elan	0.562	0.367	0.500
elastic	0.656	0.518	0.385
elation	0.740	0.853	0.623
elbow	0.448	0.133	0.254
eld	0.471	0.292	0.451
elder	0.448	0.153	0.462
elders	0.602	0.260	0.441
eldest	0.625	0.471	0.741
elect	0.667	0.554	0.661
election	0.625	0.519	0.651
elector	0.479	0.520	0.766
electric	0.458	0.708	0.512
electrical	0.531	0.620	0.688
electricity	0.698	0.810	0.733
electrocute	0.271	0.731	0.555
electromagnetic	0.531	0.632	0.683
electron	0.520	0.455	0.560
electronic	0.571	0.490	0.704
electronics	0.708	0.545	0.574
elegance	0.918	0.396	0.824
elegant	0.865	0.500	0.685
element	0.531	0.259	0.481
elemental	0.627	0.306	0.711
elementary	0.594	0.286	0.686
elements	0.510	0.312	0.462
elephant	0.531	0.510	0.615
elevate	0.812	0.500	0.804
elevation	0.760	0.759	0.711
elevator	0.562	0.604	0.676
eleven	0.449	0.250	0.430
elf	0.460	0.457	0.315
elite	0.688	0.704	0.737
elitist	0.500	0.606	0.656
elixir	0.708	0.587	0.604
ell	0.469	0.418	0.373
elliptic	0.500	0.431	0.528
elliptical	0.338	0.385	0.490
elm	0.510	0.345	0.321
eloquent	0.870	0.680	0.741
elusive	0.229	0.615	0.466
email	0.698	0.230	0.456
emancipation	0.704	0.684	0.763
embarrass	0.082	0.667	0.364
embarrassing	0.226	0.809	0.225
embarrassment	0.143	0.685	0.226
embassy	0.622	0.333	0.758
embed	0.417	0.554	0.670
embers	0.490	0.481	0.508
embodiment	0.562	0.690	0.663
embrace	0.949	0.490	0.452
embryo	0.673	0.469	0.453
emcee	0.694	0.577	0.691
emerald	0.740	0.363	0.726
emerge	0.602	0.594	0.731
emergence	0.276	0.857	0.676
emergency	0.200	0.900	0.571
emery	0.469	0.583	0.472
emigrate	0.356	0.812	0.508
emigration	0.564	0.664	0.432
emo	0.354	0.314	0.226
emotion	0.693	0.873	0.696
emotional	0.779	0.714	0.526
emotive	0.917	0.741	0.525
empathic	0.760	0.570	0.558
empathy	0.729	0.349	0.545
emperor	0.651	0.704	0.962
empire	0.688	0.730	0.944
empirical	0.500	0.510	0.574
employment	0.750	0.594	0.611
empower	0.694	0.779	0.891
empress	0.716	0.669	0.855
emptiness	0.177	0.173	0.184
empty	0.188	0.183	0.081
emu	0.420	0.358	0.330
emulate	0.438	0.340	0.549
enchant	0.873	0.650	0.643
enchanted	0.917	0.633	0.687
enchanting	0.917	0.681	0.708
enchantment	0.816	0.775	0.647
enchantress	0.398	0.663	0.479
enchilada	0.542	0.553	0.371
encode	0.490	0.500	0.734
encore	0.510	0.423	0.500
encounter	0.865	0.702	0.689
encourage	0.896	0.580	0.704
encouraged	0.953	0.702	0.657
encouragement	0.865	0.700	0.759
encouraging	0.823	0.583	0.755
end	0.198	0.349	0.298
endearing	0.663	0.434	0.604
endeavor	0.677	0.755	0.765
ended	0.302	0.500	0.500
ending	0.344	0.365	0.492
endless	0.347	0.462	0.472
endurance	0.592	0.745	0.760
enduring	0.633	0.459	0.768
enema	0.281	0.673	0.268
enemy	0.135	0.794	0.591
energetic	0.847	0.868	0.902
energize	0.792	0.810	0.875
energy	0.944	0.725	0.868
engage	0.771	0.796	0.713
engaged	0.837	0.596	0.849
engagement	0.906	0.587	0.807
engaging	0.948	0.612	0.862
engine	0.615	0.644	0.676
engineering	0.735	0.471	0.836
engrossed	0.541	0.471	0.304
engrossing	0.698	0.702	0.750
enigma	0.513	0.700	0.500
enigmatic	0.469	0.589	0.679
enjoy	0.959	0.725	0.750
enjoyable	1.000	0.481	0.605
enjoyment	0.930	0.612	0.716
enlightened	0.956	0.566	0.700
enlightening	0.825	0.729	0.727
enlightenment	0.837	0.549	0.619
ennui	0.406	0.461	0.316
enormous	0.677	0.665	0.886
enraged	0.083	0.962	0.636
ensemble	0.697	0.418	0.586
enslave	0.073	0.800	0.481
enslaved	0.104	0.720	0.321
enter	0.708	0.470	0.500
enterprise	0.760	0.392	0.754
entertainer	0.888	0.709	0.759
entertaining	0.833	0.658	0.660
entertainment	0.847	0.750	0.569
enthusiast	0.867	0.810	0.875
enthusiastic	0.885	0.868	0.848
entomology	0.438	0.396	0.545
entourage	0.491	0.567	0.467
entrance	0.698	0.393	0.526
entrapment	0.177	0.604	0.441
entrepreneur	0.885	0.704	0.920
envelope	0.604	0.275	0.377
environ	0.724	0.221	0.433
environment	0.646	0.194	0.528
environmental	0.633	0.313	0.664
envoy	0.531	0.375	0.586
envy	0.240	0.704	0.427
ephemeral	0.500	0.312	0.377
epic	0.857	0.713	0.830
epidemic	0.092	0.830	0.611
epileptic	0.146	0.794	0.340
epilogue	0.582	0.353	0.466
epiphany	0.625	0.596	0.526
episode	0.719	0.367	0.509
epitaph	0.276	0.323	0.442
equal	0.781	0.178	0.407
equality	0.898	0.305	0.716
equalize	0.738	0.281	0.574
equilibrium	0.676	0.235	0.620
equity	0.792	0.304	0.614
era	0.615	0.407	0.449
erase	0.240	0.260	0.321
eraser	0.458	0.209	0.311
erasure	0.281	0.360	0.265
ere	0.479	0.312	0.377
erection	0.640	0.856	0.695
erotic	0.625	0.946	0.683
erotica	0.781	0.870	0.579
err	0.146	0.660	0.236
erratic	0.271	0.503	0.217
error	0.094	0.559	0.198
erudite	0.719	0.434	0.774
eruption	0.156	0.913	0.733
escalating	0.646	0.724	0.518
escalation	0.571	0.807	0.582
escape	0.367	0.765	0.448
escort	0.729	0.480	0.608
esoteric	0.500	0.676	0.545
especial	0.827	0.419	0.794
espionage	0.312	0.750	0.620
espresso	0.677	0.620	0.508
esprit	0.552	0.431	0.407
esquire	0.604	0.542	0.518
essay	0.559	0.411	0.530
essence	0.663	0.369	0.575
essential	0.812	0.405	0.759
estate	0.653	0.385	0.647
esteem	0.745	0.380	0.679
estranged	0.156	0.382	0.377
estrogen	0.580	0.500	0.425
estuary	0.469	0.278	0.482
eternal	0.854	0.409	0.843
eternity	0.765	0.520	0.911
ethanol	0.333	0.410	0.534
ether	0.490	0.306	0.412
ethereal	0.520	0.419	0.518
ethic	0.786	0.260	0.791
ethical	0.854	0.324	0.634
ethics	0.658	0.296	0.731
ethnic	0.583	0.373	0.555
etiquette	0.604	0.350	0.421
eucalyptus	0.602	0.308	0.418
eulogy	0.625	0.443	0.667
euphemism	0.418	0.453	0.491
euphoria	0.769	0.955	0.648
euphoric	0.745	0.904	0.588
euro	0.680	0.441	0.521
euthanasia	0.229	0.716	0.325
evacuation	0.160	0.755	0.582
evaluate	0.663	0.640	0.649
evanescence	0.527	0.519	0.458
evangelical	0.602	0.389	0.602
evangelist	0.582	0.464	0.702
evasion	0.229	0.510	0.418
eve	0.612	0.378	0.440
evening	0.458	0.185	0.318
event	0.745	0.673	0.664
eventuality	0.469	0.627	0.527
evergreen	0.729	0.471	0.546
everlasting	0.740	0.413	0.809
evermore	0.677	0.450	0.403
everyday	0.740	0.392	0.472
everyman	0.522	0.333	0.535
evidence	0.500	0.500	0.778
evil	0.040	0.827	0.545
evoke	0.438	0.341	0.500
evolution	0.781	0.657	0.854
evolve	0.655	0.692	0.896
ewe	0.429	0.216	0.277
ex	0.250	0.520	0.306
exaggerated	0.224	0.885	0.732
exaggeration	0.312	0.775	0.582
exalt	0.656	0.750	0.745
exaltation	0.594	0.892	0.673
exam	0.479	0.663	0.577
examine	0.615	0.623	0.786
example	0.542	0.337	0.510
excel	0.561	0.363	0.466
excellence	0.958	0.620	0.907
excellent	0.970	0.587	0.870
excelsior	0.700	0.625	0.611
exception	0.469	0.600	0.544
exceptional	0.806	0.740	0.933
excess	0.385	0.889	0.712
excessive	0.417	0.731	0.601
exchange	0.740	0.569	0.491
excite	0.823	0.950	0.668
excited	0.908	0.931	0.709
excitement	0.896	0.684	0.731
exciting	0.950	0.792	0.789
exclamation	0.612	0.745	0.598
exclusive	0.792	0.630	0.653
excuse	0.240	0.696	0.318
execution	0.160	0.811	0.713
exemplar	0.844	0.537	0.625
exemplary	0.833	0.343	0.729
exercise	0.750	0.789	0.625
exert	0.694	0.735	0.806
exhale	0.542	0.490	0.411
exhausted	0.123	0.423	0.202
exhibition	0.698	0.590	0.531
exhilarating	0.917	0.823	0.810
exhilaration	0.792	0.868	0.783
exhortation	0.531	0.624	0.580
exile	0.184	0.630	0.483
existence	0.760	0.513	0.771
existential	0.583	0.510	0.638
exit	0.370	0.353	0.399
exodus	0.286	0.663	0.567
exorcism	0.163	0.980	0.557
exorcist	0.219	0.906	0.716
exotic	0.840	0.711	0.727
expand	0.792	0.559	0.686
expanse	0.594	0.529	0.689
expansive	0.708	0.650	0.778
expatriate	0.265	0.764	0.391
expect	0.469	0.327	0.377
expensive	0.323	0.540	0.530
experience	0.827	0.618	0.905
experienced	0.771	0.613	0.914
experiment	0.479	0.720	0.675
experimental	0.417	0.764	0.396
experimentation	0.637	0.769	0.767
expire	0.573	0.745	0.702
explain	0.719	0.517	0.736
explanation	0.615	0.610	0.825
expletive	0.357	0.567	0.536
explicit	0.562	0.694	0.734
explode	0.277	0.885	0.773
exploitation	0.156	0.920	0.718
exploration	0.594	0.650	0.773
exploratory	0.653	0.690	0.698
explore	0.776	0.660	0.727
explorer	0.729	0.663	0.714
explosion	0.167	0.960	0.767
explosions	0.123	0.860	0.594
explosive	0.156	0.943	0.663
expo	0.610	0.562	0.500
expose	0.344	0.643	0.537
exposed	0.471	0.661	0.509
exposition	0.521	0.627	0.655
express	0.760	0.623	0.691
expression	0.790	0.650	0.721
expressive	0.755	0.724	0.685
exquisite	0.892	0.644	0.604
extended	0.570	0.304	0.649
extensive	0.635	0.520	0.760
exterminate	0.177	0.857	0.736
extinct	0.112	0.491	0.412
extinction	0.104	0.750	0.611
extol	0.582	0.667	0.456
extra	0.656	0.551	0.745
extraordinaire	0.847	0.864	0.898
extraordinary	0.969	0.728	0.860
extraterrestrial	0.510	0.833	0.792
extravagance	0.531	0.802	0.700
extravagant	0.720	0.763	0.812
extravaganza	0.646	0.786	0.906
extreme	0.318	0.800	0.721
eye	0.531	0.265	0.425
eyebrow	0.510	0.198	0.222
eyeliner	0.688	0.349	0.347
eyes	0.760	0.279	0.432
fab	0.490	0.380	0.406
fable	0.663	0.387	0.389
fabled	0.625	0.538	0.545
fabric	0.635	0.190	0.345
fabricated	0.418	0.427	0.555
fabulous	0.979	0.660	0.797
face	0.571	0.173	0.453
faceless	0.230	0.406	0.173
facile	0.740	0.264	0.307
fact	0.683	0.333	0.618
faction	0.469	0.430	0.448
factory	0.500	0.500	0.683
factual	0.656	0.440	0.545
fad	0.663	0.520	0.570
fade	0.354	0.333	0.245
faded	0.302	0.275	0.194
faeces	0.184	0.476	0.175
fag	0.122	0.653	0.331
fail	0.177	0.578	0.154
failure	0.167	0.575	0.139
fain	0.479	0.417	0.426
faint	0.063	0.429	0.167
fair	0.812	0.557	0.643
fairness	0.740	0.317	0.552
fairy	0.776	0.408	0.413
faith	0.833	0.220	0.763
faithful	0.888	0.333	0.627
faithfulness	0.833	0.426	0.602
faithless	0.102	0.683	0.304
fake	0.073	0.554	0.268
faker	0.245	0.630	0.480
falcon	0.557	0.580	0.678
fall	0.177	0.657	0.221
fallacy	0.112	0.561	0.430
falling	0.202	0.716	0.306
fallout	0.428	0.356	0.373
fallow	0.375	0.368	0.464
false	0.120	0.404	0.240
fame	0.896	0.755	0.852
familiar	0.906	0.330	0.615
familiarity	0.854	0.346	0.616
family	0.968	0.383	0.643
famine	0.163	0.679	0.310
famous	0.916	0.775	0.882
fan	0.781	0.429	0.357
fanatic	0.573	0.780	0.629
fancy	0.854	0.673	0.534
fandango	0.490	0.591	0.429
fanfare	0.656	0.640	0.437
fang	0.175	0.491	0.455
fantasia	0.898	0.694	0.436
fantastic	0.969	0.696	0.831
fantasy	0.880	0.627	0.474
faraway	0.365	0.356	0.285
farewell	0.130	0.500	0.591
farm	0.781	0.327	0.297
farmer	0.677	0.432	0.464
farming	0.580	0.414	0.568
faro	0.544	0.349	0.357
fart	0.194	0.439	0.264
farther	0.418	0.500	0.430
fascinated	0.812	0.714	0.788
fascinating	0.979	0.817	0.784
fascination	0.885	0.773	0.835
fascism	0.104	0.740	0.695
fascist	0.200	0.755	0.527
fashion	0.827	0.616	0.589
fashionable	0.750	0.510	0.605
fastball	0.688	0.679	0.575
fasten	0.458	0.585	0.529
fat	0.198	0.353	0.237
fatal	0.061	0.775	0.509
fatalism	0.208	0.694	0.631
fatality	0.062	0.798	0.595
fate	0.571	0.479	0.712
father	0.812	0.333	0.824
fatherhood	0.885	0.519	0.682
fatty	0.286	0.361	0.325
fault	0.188	0.558	0.184
faulty	0.184	0.520	0.378
faux	0.291	0.490	0.204
favor	0.812	0.308	0.519
favorite	0.885	0.590	0.691
fawn	0.626	0.360	0.284
fax	0.406	0.368	0.304
faze	0.417	0.515	0.382
fear	0.073	0.840	0.293
fearless	0.810	0.806	0.760
fears	0.061	0.821	0.306
fearsome	0.115	0.900	0.586
feast	0.979	0.724	0.680
feat	0.750	0.706	0.849
feathered	0.438	0.288	0.214
feature	0.667	0.314	0.679
features	0.667	0.433	0.509
febrile	0.429	0.578	0.414
fecal	0.255	0.528	0.213
feces	0.240	0.407	0.307
fed	0.602	0.370	0.482
federation	0.633	0.354	0.763
fee	0.354	0.386	0.556
feeble	0.157	0.280	0.109
feedback	0.622	0.557	0.645
feeder	0.604	0.452	0.713
feel	0.802	0.602	0.596
feelgood	0.990	0.441	0.621
feeling	0.806	0.329	0.531
feet	0.510	0.240	0.292
feisty	0.592	0.853	0.789
felicity	0.913	0.704	0.793
feline	0.615	0.745	0.509
fell	0.255	0.462	0.250
felon	0.111	0.898	0.455
felt	0.643	0.417	0.566
feminine	0.802	0.520	0.394
femininity	0.750	0.479	0.451
feminism	0.541	0.570	0.636
femme	0.551	0.529	0.398
fence	0.500	0.198	0.398
fencing	0.542	0.654	0.539
fender	0.369	0.459	0.476
fern	0.602	0.240	0.290
ferocious	0.167	0.915	0.776
ferret	0.385	0.391	0.398
ferry	0.604	0.509	0.389
fervent	0.646	0.632	0.773
fervor	0.573	0.769	0.651
fest	0.704	0.574	0.402
festival	0.870	0.706	0.714
festive	0.854	0.740	0.764
fetch	0.479	0.363	0.491
fete	0.580	0.551	0.465
fetish	0.307	0.706	0.500
fetus	0.479	0.519	0.395
fever	0.194	0.674	0.364
feverish	0.385	0.696	0.436
fiat	0.520	0.418	0.446
fib	0.438	0.510	0.361
fiberglass	0.451	0.451	0.443
fickle	0.406	0.481	0.346
fiction	0.438	0.657	0.441
fiddle	0.571	0.449	0.391
fiddler	0.615	0.580	0.500
fidelity	0.765	0.580	0.709
fidgety	0.229	0.786	0.351
field	0.640	0.380	0.336
fiend	0.146	0.903	0.608
fiendish	0.167	0.846	0.591
fierce	0.281	0.877	0.759
fiery	0.418	0.850	0.721
fiesta	0.927	0.779	0.655
fiesty	0.571	0.663	0.472
fifteen	0.490	0.290	0.443
fifty	0.571	0.368	0.439
fight	0.531	0.868	0.809
fighter	0.637	0.760	0.898
fighting	0.292	0.885	0.783
fights	0.070	0.920	0.712
figurine	0.760	0.283	0.258
file	0.480	0.316	0.463
fill	0.729	0.449	0.637
filler	0.531	0.347	0.529
filling	0.510	0.382	0.525
film	0.823	0.491	0.566
filmy	0.583	0.510	0.425
filter	0.440	0.296	0.260
filth	0.194	0.592	0.319
filthy	0.115	0.714	0.321
fin	0.333	0.340	0.377
final	0.276	0.575	0.508
finale	0.406	0.330	0.468
finality	0.615	0.368	0.627
finally	0.583	0.433	0.465
finance	0.753	0.431	0.843
finch	0.438	0.444	0.358
find	0.774	0.555	0.580
fine	0.823	0.240	0.647
finesse	0.740	0.387	0.412
finger	0.321	0.264	0.291
finish	0.471	0.429	0.545
finished	0.510	0.387	0.570
fink	0.410	0.514	0.439
fir	0.521	0.275	0.306
fire	0.380	0.804	0.635
firearms	0.220	0.943	0.821
fireball	0.302	0.777	0.664
firecracker	0.474	0.741	0.434
firefly	0.622	0.410	0.363
firehouse	0.594	0.689	0.627
firelight	0.677	0.504	0.639
fireman	0.583	0.745	0.755
fireplace	0.667	0.380	0.417
fireproof	0.684	0.679	0.723
fireside	0.684	0.377	0.394
firestorm	0.180	0.929	0.766
firewall	0.485	0.602	0.629
fireworks	0.735	0.863	0.579
firing	0.188	0.931	0.803
firm	0.635	0.380	0.728
first	0.625	0.500	0.788
fish	0.510	0.280	0.250
fisherman	0.656	0.461	0.546
fishing	0.677	0.283	0.405
fishy	0.224	0.601	0.471
fissure	0.333	0.510	0.431
fist	0.333	0.686	0.481
fistula	0.312	0.481	0.330
fit	0.604	0.450	0.632
fitness	0.875	0.529	0.810
fits	0.571	0.363	0.580
fitting	0.612	0.441	0.638
five	0.510	0.221	0.298
fix	0.760	0.538	0.519
fixation	0.562	0.459	0.655
fixed	0.684	0.167	0.509
fizz	0.459	0.708	0.349
flag	0.592	0.378	0.536
flagpole	0.500	0.394	0.458
flagrant	0.286	0.673	0.455
flagstaff	0.520	0.517	0.500
flair	0.775	0.471	0.676
flake	0.385	0.388	0.289
flamboyant	0.615	0.794	0.705
flame	0.448	0.574	0.615
flamingo	0.667	0.451	0.482
flange	0.500	0.306	0.390
flannel	0.490	0.250	0.327
flap	0.275	0.385	0.344
flare	0.558	0.823	0.508
flares	0.580	0.642	0.556
flash	0.571	0.590	0.657
flashback	0.265	0.400	0.485
flashing	0.604	0.574	0.438
flashlight	0.653	0.414	0.356
flashy	0.704	0.600	0.827
flat	0.408	0.236	0.303
flatfoot	0.265	0.333	0.330
flaunt	0.438	0.611	0.525
flavor	0.885	0.479	0.392
flaw	0.319	0.491	0.175
flawed	0.133	0.490	0.194
flawless	0.729	0.420	0.741
flea	0.286	0.353	0.218
flee	0.292	0.796	0.232
fleece	0.561	0.250	0.381
fleet	0.547	0.430	0.623
fleeting	0.439	0.650	0.387
flesh	0.604	0.390	0.475
flex	0.604	0.378	0.330
flicker	0.635	0.321	0.333
flight	0.646	0.630	0.587
flighty	0.219	0.602	0.436
flimsy	0.302	0.396	0.189
fling	0.439	0.696	0.534
flint	0.521	0.439	0.536
flip	0.281	0.529	0.435
flip flop	0.417	0.519	0.321
flipper	0.677	0.420	0.415
flirt	0.792	0.790	0.538
flirting	0.590	0.773	0.491
flirty	0.714	0.721	0.491
float	0.688	0.394	0.344
floater	0.480	0.433	0.370
flock	0.500	0.546	0.543
flood	0.208	0.778	0.608
floor	0.430	0.230	0.250
flop	0.081	0.642	0.196
flora	0.833	0.324	0.567
flow	0.696	0.316	0.464
flower	0.802	0.189	0.254
flowers	0.875	0.324	0.330
flowery	0.792	0.332	0.446
flows	0.571	0.480	0.434
flu	0.230	0.547	0.250
flue	0.354	0.688	0.451
fluent	0.760	0.500	0.614
fluff	0.520	0.264	0.172
fluffy	0.781	0.431	0.356
fluid	0.673	0.407	0.589
fluke	0.446	0.450	0.432
flunk	0.104	0.548	0.170
flunky	0.205	0.452	0.216
flush	0.408	0.755	0.589
flute	0.635	0.330	0.363
flutter	0.479	0.548	0.330
flux	0.473	0.472	0.451
fly	0.760	0.775	0.676
flyboy	0.541	0.647	0.573
flyer	0.480	0.300	0.362
flying	0.877	0.606	0.696
foam	0.698	0.230	0.204
fob	0.327	0.402	0.396
focus	0.690	0.382	0.648
fog	0.510	0.213	0.260
foggy	0.354	0.337	0.302
foil	0.312	0.204	0.342
fold	0.385	0.412	0.330
folk	0.663	0.433	0.432
folklore	0.755	0.585	0.449
follow	0.667	0.509	0.600
folly	0.184	0.833	0.363
fondness	0.885	0.391	0.503
food	0.888	0.324	0.527
fool	0.160	0.560	0.148
foolish	0.316	0.255	0.109
foot	0.490	0.290	0.254
football	0.755	0.760	0.582
footloose	0.549	0.595	0.447
footwear	0.643	0.337	0.275
footwork	0.448	0.540	0.352
fop	0.281	0.561	0.328
forbidding	0.198	0.781	0.500
force	0.612	0.750	0.905
forced	0.180	0.721	0.458
forceful	0.533	0.673	0.898
ford	0.521	0.340	0.382
fore	0.667	0.417	0.654
foreboding	0.439	0.706	0.636
foreground	0.708	0.491	0.590
foreign	0.573	0.681	0.385
foreigner	0.500	0.519	0.480
foreplay	0.724	0.627	0.474
forest	0.729	0.270	0.435
forevermore	0.843	0.425	0.614
forfeit	0.083	0.635	0.245
forge	0.520	0.424	0.686
forget	0.312	0.382	0.209
forgive	0.781	0.408	0.562
forgiven	0.750	0.302	0.510
forgiveness	0.667	0.430	0.471
forgiving	0.885	0.317	0.556
forgotten	0.235	0.280	0.184
fork	0.406	0.300	0.529
forlorn	0.316	0.571	0.217
form	0.510	0.302	0.436
format	0.562	0.308	0.438
formative	0.688	0.442	0.800
formidable	0.708	0.709	0.857
formless	0.398	0.201	0.163
formula	0.521	0.450	0.585
fornication	0.365	0.951	0.457
forsaken	0.050	0.490	0.192
fort	0.780	0.673	0.860
forte	0.829	0.737	0.800
fortnight	0.770	0.650	0.397
fortress	0.816	0.500	0.933
fortune	0.926	0.731	0.873
fortunes	0.824	0.706	0.789
forward	0.873	0.412	0.750
foul	0.224	0.460	0.355
found	0.833	0.446	0.490
foundation	0.771	0.385	0.730
fountain	0.704	0.292	0.559
four	0.552	0.280	0.383
foursome	0.615	0.497	0.518
fourteen	0.552	0.279	0.308
fowl	0.510	0.388	0.364
fox	0.323	0.555	0.491
foxhole	0.312	0.539	0.389
foxtrot	0.562	0.520	0.505
foxy	0.552	0.642	0.679
foyer	0.552	0.370	0.443
fragile	0.302	0.163	0.126
fragility	0.316	0.306	0.200
fragment	0.211	0.316	0.429
